# k2;k3;k4;k5;k6;k7;e;Vol;T
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-191.mat
1.337802e+00;1.356302e-01;1.649459e+00;3.806858e-03;5.308199e-02;1.219828e+01;1.148499e+00;1.078559e-01;1.870615e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-115.mat
1.168015e+00;1.650873e-01;1.622681e+00;5.864403e-03;5.604396e-02;1.520212e+01;1.171646e+00;1.104999e-01;1.960434e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-166.mat
1.260150e+00;1.551801e-01;1.608667e+00;3.890256e-03;5.884991e-02;1.477086e+01;1.173780e+00;1.161549e-01;2.079352e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-193.mat
1.124935e+00;1.448494e-01;1.595224e+00;4.059866e-03;5.008393e-02;1.370817e+01;1.174929e+00;1.376429e-01;1.885711e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-117.mat
1.293314e+00;1.380390e-01;1.673588e+00;3.928056e-03;5.010906e-02;1.243830e+01;1.180144e+00;8.692089e-02;1.481522e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-151.mat
1.586098e+00;1.581438e-01;1.701135e+00;3.451984e-03;7.051917e-02;1.367933e+01;1.188686e+00;1.027055e-01;1.933224e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-184.mat
1.233124e+00;1.836608e-01;1.519395e+00;4.689265e-03;7.280248e-02;1.864654e+01;1.247074e+00;8.715649e-02;1.976313e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-171.mat
1.231323e+00;1.448622e-01;1.772075e+00;3.966741e-03;5.052618e-02;1.261938e+01;1.265871e+00;9.833277e-02;1.988295e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-130.mat
1.716539e+00;1.518385e-01;1.922095e+00;4.685460e-03;6.470182e-02;1.173561e+01;1.267567e+00;1.237082e-01;1.918469e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-150.mat
1.231167e+00;1.812604e-01;1.503846e+00;3.596778e-03;6.847535e-02;1.735774e+01;1.272579e+00;1.040281e-01;1.881715e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-179.mat
1.084052e+00;1.722957e-01;1.588778e+00;4.160344e-03;5.676295e-02;1.629997e+01;1.280174e+00;1.395928e-01;1.820893e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-181.mat
1.522834e+00;1.707139e-01;1.868446e+00;4.669813e-03;6.805154e-02;1.367692e+01;1.312913e+00;1.083154e-01;2.006814e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-175.mat
1.529993e+00;1.586662e-01;2.037600e+00;5.864049e-03;5.617814e-02;1.169988e+01;1.380565e+00;7.589296e-02;1.936627e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-110.mat
1.211347e+00;1.738149e-01;1.954397e+00;4.377034e-03;5.402099e-02;1.362262e+01;1.473372e+00;9.176265e-02;2.080637e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-172.mat
1.649764e+00;1.602899e-01;2.111532e+00;3.837794e-03;6.330791e-02;1.170422e+01;1.485797e+00;1.090532e-01;1.915227e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-196.mat
1.382799e+00;2.282553e-01;1.807482e+00;5.265630e-03;8.475681e-02;1.898340e+01;1.652727e+00;8.017936e-02;1.896275e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-100.mat
1.213263e+00;2.248890e-01;1.890600e+00;4.404372e-03;6.731311e-02;1.715462e+01;1.723885e+00;1.212949e-01;2.207054e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-152.mat
2.076156e+00;1.783180e-01;2.715932e+00;4.062475e-03;6.794758e-02;1.038585e+01;2.026777e+00;7.032025e-02;2.149219e+04
